6686	-5.082
6685	-5.0796
6684	-5.0772
6683	-5.0747
6682	-5.0723
6681	-5.0699
6680	-5.0675
6679	-5.0651
6678	-5.0626
6677	-5.0602
6676	-5.0578
6675	-5.0554
6674	-5.053
6673	-5.0505
6672	-5.0481
6671	-5.0457
6670	-5.0433
6669	-5.0409
6668	-5.0384
6667	-5.036
6666	-5.0336
6665	-5.0312
6664	-5.0288
6663	-5.0263
6662	-5.0239
6661	-5.0215
6660	-5.0191
6659	-5.0167
6658	-5.0142
6657	-5.0118
6656	-5.0094
6655	-5.007
6654	-5.0046
6653	-5.0021
6652	-4.9997
6651	-4.9973
6650	-4.9949
6649	-4.9925
6648	-4.99
6647	-4.9876
6646	-4.9852
6645	-4.9828
6644	-4.9804
6643	-4.9779
6642	-4.9755
6641	-4.9731
6640	-4.9707
6639	-4.9683
6638	-4.9658
6637	-4.9634
6636	-4.961
6635	-4.9586
6634	-4.9562
6633	-4.9537
6632	-4.9513
6631	-4.9489
6630	-4.9465
6629	-4.9441
6628	-4.9416
6627	-4.9392
6626	-4.9368
6625	-4.9344
6624	-4.932
6623	-4.9295
6622	-4.9271
6621	-4.9247
6620	-4.9223
6619	-4.9199
6618	-4.9174
6617	-4.915
6616	-4.9126
6615	-4.9102
6614	-4.9078
6613	-4.9053
6612	-4.9029
6611	-4.9005
6610	-4.8981
6609	-4.8957
6608	-4.8932
6607	-4.8908
6606	-4.8884
6605	-4.886
6604	-4.8836
6603	-4.8811
6602	-4.8787
6601	-4.8763
6600	-4.8739
6599	-4.8714
6598	-4.869
6597	-4.8666
6596	-4.8642
6595	-4.8618
6594	-4.8593
6593	-4.8569
6592	-4.8545
6591	-4.8521
6590	-4.8497
6589	-4.8472
6588	-4.8448
6587	-4.8424
6586	-4.84
6585	-4.8376
6584	-4.8351
6583	-4.8327
6582	-4.8303
6581	-4.8279
6580	-4.8255
6579	-4.823
6578	-4.8206
6577	-4.8182
6576	-4.8158
6575	-4.8134
6574	-4.8109
6573	-4.8085
6572	-4.8061
6571	-4.8037
6570	-4.8013
6569	-4.7988
6568	-4.7964
6567	-4.794
6566	-4.7916
6565	-4.7892
6564	-4.7867
6563	-4.7843
6562	-4.7819
6561	-4.7795
6560	-4.7771
6559	-4.7746
6558	-4.7722
6557	-4.7698
6556	-4.7674
6555	-4.765
6554	-4.7625
6553	-4.7601
6552	-4.7577
6551	-4.7553
6550	-4.7529
6549	-4.7504
6548	-4.748
6547	-4.7456
6546	-4.7432
6545	-4.7408
6544	-4.7383
6543	-4.7359
6542	-4.7335
6541	-4.7311
6540	-4.7287
6539	-4.7262
6538	-4.7238
6537	-4.7214
6536	-4.719
6535	-4.7166
6534	-4.7141
6533	-4.7117
6532	-4.7093
6531	-4.7069
6530	-4.7045
6529	-4.702
6528	-4.6996
6527	-4.6972
6526	-4.6948
6525	-4.6924
6524	-4.6899
6523	-4.6875
6522	-4.6851
6521	-4.6827
6520	-4.6803
6519	-4.6778
6518	-4.6754
6517	-4.673
6516	-4.6706
6515	-4.6682
6514	-4.6657
6513	-4.6633
6512	-4.6609
6511	-4.6585
6510	-4.6561
6509	-4.6536
6508	-4.6512
6507	-4.6488
6506	-4.6464
6505	-4.644
6504	-4.6415
6503	-4.6391
6502	-4.6367
6501	-4.6343
6500	-4.6319
6499	-4.6294
6498	-4.627
6497	-4.6246
6496	-4.6222
6495	-4.6198
6494	-4.6173
6493	-4.6149
6492	-4.6125
6491	-4.6101
6490	-4.6077
6489	-4.6052
6488	-4.6028
6487	-4.6004
6486	-4.598
6485	-4.5956
6484	-4.5931
6483	-4.5907
6482	-4.5883
6481	-4.5859
6480	-4.5835
6479	-4.581
6478	-4.5786
6477	-4.5762
6476	-4.5738
6475	-4.5714
6474	-4.5689
6473	-4.5665
6472	-4.5641
6471	-4.5617
6470	-4.5593
6469	-4.5568
6468	-4.5544
6467	-4.552
6466	-4.5496
6465	-4.5472
6464	-4.5447
6463	-4.5423
6462	-4.5399
6461	-4.5375
6460	-4.5351
6459	-4.5326
6458	-4.5302
6457	-4.5278
6456	-4.5254
6455	-4.5229
6454	-4.5205
6453	-4.5181
6452	-4.5157
6451	-4.5133
6450	-4.5108
6449	-4.5084
6448	-4.506
6447	-4.5036
6446	-4.5012
6445	-4.4987
6444	-4.4963
6443	-4.4939
6442	-4.4915
6441	-4.4891
6440	-4.4866
6439	-4.4842
6438	-4.4818
6437	-4.4794
6436	-4.477
6435	-4.4745
6434	-4.4721
6433	-4.4697
6432	-4.4673
